Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method of Operation Code,Method of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location,Location_2,Population,STATEFP,PLACEFP,PLACENS,GEOID,GEOIDFQ,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NUMPOINTS
CSX,CSX Transportation,2012,103511,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00010351120120508,12,5,,,,,,CSX,CSX Transportation,103511,12,5,,8,5/8/2012,12:05 AM,12,Other impacts,9,1,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,70,4,Dark,2,Cloudy,2,Yard,270 NORTH HUMP,1,0,3,East,7,Yard/switching,Yes,Y396,2,Recorded,6,0,2,Not Signaled,,Other Than Main Track,,,,,,,1,Remote control portable transmitter,NATX,364451,17,No,,,0,,0,0,No,1,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,4,0,0,35747,0,43747,H702,Switch improperly lined,,,H702,Switch improperly lined,1,0,0,0,1,35,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,39.759222,-86.353899,"Y39707 WAS INSTRUCTED TO PULL TRACK R09 OUT OF THE SOUTH HUMP LEAD TO BE HUMPED. AFTER COMING EAST OFF THE NORTH HUMP LEAD AND WORKING HIS WAY BACK TO TRACK R09, THE Y39707 FAILED TO LINE THE CROSSOVER BACK FOR STRAIGHT TRACK MOVEMENT, WHICH WOULD HAVE ALLOWED HIM TO PULL HIS CUT OUT OF THE MIDDLE AND ONTO THE SOUTH HUMP LEAD. HIS ROUTE WAS INSTEAD LINED TO COME OFF THE MIDDLE TO THE NORTH HUMP LEAD. THE Y39607 WITH 47 CARS PULLED OUT THE NORTH AND WAS HUMPING IT OFF. THE Y39707 PULLED HIS CUT WEST TOWARDS THE HUMP LEADS, AND RAN INTO THE SIDE OF THE Y39607 DERAILING 4 CARS AND DAMAGING ENGINE2442.",Yard,1,1,1,3,CSX000103511201205,CSX000103511201205,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.353899 39.759222),Avon town,"23,611",18,2908,2396582,1802908,1600000US1802908,Avon,Avon town,43,C1,N,G4110,A,50061965,392570,39.7607134,-86.3941455,241
CSX,CSX Transportation,2019,187135,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00018713520191214,19,12,,,,,,CSX,CSX Transportation,187135,19,12,,14,12/14/2019,8:30 AM,4,Side collision,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,42,2,Day,2,Cloudy,2,Yard,035/LEAD,1,0,3,East,7,Yard/switching,Yes,Y196,2,Estimated,2,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,CAEX,540110,6,Yes,,,0,No,0,0,No,2,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,31776,0,47920,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526,EMPLOYEE FAILED TO MAKE SURE HIS ZONE WAS CLEAR PRIOR TO PULLING OUT OF TRACK CAUSING A SIDESWIPE COLLISION.,Yard,1,1,1,3,CSX000187135201912,CSX000187135201912,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Indianapolis city (balance),"880,621",18,36003,2395424,1836003,1600000US1836003,Indianapolis city (balance),Indianapolis city (balance),0,C8,Y,G4110,F,935028527,17916811,39.7766644,-86.1459355,202
CSX,CSX Transportation,2019,187135,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00018713520191214,19,12,,,,,,CSX,CSX Transportation,187135,19,12,,14,12/14/2019,8:30 AM,4,Side collision,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,42,2,Day,2,Cloudy,2,Yard,035/LEAD,1,0,3,East,7,Yard/switching,Yes,Y196,2,Estimated,2,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,CAEX,540110,6,Yes,,,0,No,0,0,No,2,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,31776,0,47920,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526,EMPLOYEE FAILED TO MAKE SURE HIS ZONE WAS CLEAR PRIOR TO PULLING OUT OF TRACK CAUSING A SIDESWIPE COLLISION.,Yard,1,1,1,3,CSX000187135201912,CSX000187135201912,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Plainfield town,"36,074",18,60246,2396859,1860246,1600000US1860246,Plainfield,Plainfield town,43,C1,N,G4110,A,69658191,334414,39.6931926,-86.3719847,240
CSX,CSX Transportation,2019,187135,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00018713520191214,19,12,,,,,,CSX,CSX Transportation,187135,19,12,,14,12/14/2019,8:30 AM,4,Side collision,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,9,18,IN,INDIANA,97,MARION,4,42,2,Day,2,Cloudy,2,Yard,035/LEAD,1,0,3,East,7,Yard/switching,Yes,Y196,2,Estimated,2,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,CAEX,540110,6,Yes,,,0,No,0,0,No,2,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,31776,0,47920,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526,EMPLOYEE FAILED TO MAKE SURE HIS ZONE WAS CLEAR PRIOR TO PULLING OUT OF TRACK CAUSING A SIDESWIPE COLLISION.,Yard,1,1,1,3,CSX000187135201912,CSX000187135201912,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791),Avon town,"23,611",18,2908,2396582,1802908,1600000US1802908,Avon,Avon town,43,C1,N,G4110,A,50061965,392570,39.7607134,-86.3941455,241
CSX,CSX Transportation,2023,209591,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00020959120230201,23,2,,,,,,CSX,CSX Transportation,209591,23,2,,1,2/1/2023,3:00 AM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,16,4,Dark,1,Clear,2,Yard,D06,1,0,4,West,1,Freight Train,Yes,M685,0,Estimated,8,6713,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,TTGX,978337,75,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,46,0,27,0,0,1,0,0,0,0,10914,0,58688,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,1,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759821,-86.327532,WHILE SHOVING BACK INTO TRACK D06 THE Y29701 FAILED TO CONTROL THEIR MOVE. THIS RESULTED IN THEM SHOVING OUT THE WEST END OF TRACK D06 INTO THE SIDE OF THE M68501 CAUSING DERAILMENT.,Yard,1,1,1,3,CSX000209591202302,CSX000209591202302,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327532 39.759821),Indianapolis city (balance),"880,621",18,36003,2395424,1836003,1600000US1836003,Indianapolis city (balance),Indianapolis city (balance),0,C8,Y,G4110,F,935028527,17916811,39.7766644,-86.1459355,202
CSX,CSX Transportation,2023,209591,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00020959120230201,23,2,,,,,,CSX,CSX Transportation,209591,23,2,,1,2/1/2023,3:00 AM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,16,4,Dark,1,Clear,2,Yard,D06,1,0,4,West,1,Freight Train,Yes,M685,0,Estimated,8,6713,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,TTGX,978337,75,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,46,0,27,0,0,1,0,0,0,0,10914,0,58688,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,1,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759821,-86.327532,WHILE SHOVING BACK INTO TRACK D06 THE Y29701 FAILED TO CONTROL THEIR MOVE. THIS RESULTED IN THEM SHOVING OUT THE WEST END OF TRACK D06 INTO THE SIDE OF THE M68501 CAUSING DERAILMENT.,Yard,1,1,1,3,CSX000209591202302,CSX000209591202302,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327532 39.759821),Plainfield town,"36,074",18,60246,2396859,1860246,1600000US1860246,Plainfield,Plainfield town,43,C1,N,G4110,A,69658191,334414,39.6931926,-86.3719847,240
CSX,CSX Transportation,2023,209591,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00020959120230201,23,2,,,,,,CSX,CSX Transportation,209591,23,2,,1,2/1/2023,3:00 AM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,9,18,IN,INDIANA,63,HENDRICKS,4,16,4,Dark,1,Clear,2,Yard,D06,1,0,4,West,1,Freight Train,Yes,M685,0,Estimated,8,6713,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,TTGX,978337,75,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,46,0,27,0,0,1,0,0,0,0,10914,0,58688,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,1,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759821,-86.327532,WHILE SHOVING BACK INTO TRACK D06 THE Y29701 FAILED TO CONTROL THEIR MOVE. THIS RESULTED IN THEM SHOVING OUT THE WEST END OF TRACK D06 INTO THE SIDE OF THE M68501 CAUSING DERAILMENT.,Yard,1,1,1,3,CSX000209591202302,CSX000209591202302,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327532 39.759821),Avon town,"23,611",18,2908,2396582,1802908,1600000US1802908,Avon,Avon town,43,C1,N,G4110,A,50061965,392570,39.7607134,-86.3941455,241
NS,Norfolk Southern Railway Company,2019,135481,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS13548120190913,19,9,,,,,,NS,Norfolk Southern Railway Company,135481,19,9,,13,9/13/2019,3:15 PM,13,Other (describe in narrative),0,0,0,0,CHICAGO LINE,,,OSCEOLA,CD425.,18,IN,INDIANA,39,ELKHART,4,82,2,Day,1,Clear,2,Yard,PIGTAIL,1,92,3,East,8,Light loco(s),Yes,BE23,5,Estimated,5,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,NS,3005,1,No,,,0,,0,0,No,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2847,22585,25432,H702,Switch improperly lined,,,H702,Switch improperly lined,1,0,0,0,,45,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.666583,-86.033424,NS CREW BE23 WITH LIGHT POWER SHOVING EAST RAN THROUGH A SWITCH AND DERAILED THE ENGINES AFTER MAKING A REVERSE MOVEMENT THROUGH THE PREVIOUSLY RUN-THROUGH SWITCH.,Yard,1,1,1,1,NS135481201909,NS135481201909,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-86.033424 41.666583),Elkhart city,"53,801",18,20728,2394653,1820728,1600000US1820728,Elkhart,Elkhart city,25,C1,Y,G4110,A,71878111,2495562,41.6915435,-85.962248,182
WC,WISCONSIN CENTRAL LTD.,2020,1030125,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC103012520200318,20,3,,,,,,WC,WISCONSIN CENTRAL LTD.,1030125,20,3,,18,3/18/2020,12:34 PM,4,Side collision,0,0,0,0,MATTESON,,,GARY,46,18,IN,INDIANA,89,LAKE,4,45,2,Day,3,Rain,2,Yard,KIRK YARD,1,,4,West,5,Single Car,No,,4,Estimated,4,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,UTLX,670631,1,Yes,,,0,,0,0,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81700,0,125150,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.629327,-87.391235,"EMPLOYEES WERE IN THE PROCESS OF COUPLING KC14 FROM THE WEST END OF THE YARD. YKPS02-18 TIED ON TO THE UTLX 681974 ON THE EAST END OF THE KC14 PUSHING IT IN THE FOUL OF KC15. UTLX 670631 WAS THEN HUMPED INTO KC15 AND AS A RESULT, SIDESWIPED AND DERAILED UTLX 681974 IN KC14.",Yard,1,No,No,1,WC1030125202003,WC1030125202003,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.391235 41.629327),Gary city,"67,972",18,27000,2394863,1827000,1600000US1827000,Gary,Gary city,25,C1,N,G4110,A,129322611,1893789,41.5907404,-87.3471127,196
WC,WISCONSIN CENTRAL LTD.,2022,1100120,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC110012020220418,22,4,CSX,CSX Transportation,204335,22,4,WC,WISCONSIN CENTRAL LTD.,1100120,22,4,,18,4/18/2022,9:42 AM,1,Derailment,0,0,0,0,MATTESON,,,GARY,45.5,18,IN,INDIANA,89,LAKE,4,36,2,Day,2,Cloudy,2,Yard,KE08,1,,,,,,,,0,,2,0,2,Not Signaled,,Other Than Main Track,,,,,,,,,,,0,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,23483,H514,Failure to allow air brakes to fully release before proceeding (H005),,,H514,Failure to allow air brakes to fully release before proceeding (H005),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.629592,-87.406329,CSX CREW WAS GETTING HEAD ROOM TO YARD THEIR TRAIN; THE ENGINEER ON Y31017 TOOK A MINIMUM REDUCTIONON THE AUTOMATIC BRAKE AND THEN RELEASED IT WITHOUT ALLOWING THE REDUCTION TO EXHAUST CAUSING THE TRAIN TO STREAMLINE AROUND A SHARP CURVE DERAILING 4 CARS.,Yard,1,No,No,2,WC1100120202204,WC1100120202204,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.406329 41.629592),Gary city,"67,972",18,27000,2394863,1827000,1600000US1827000,Gary,Gary city,25,C1,N,G4110,A,129322611,1893789,41.5907404,-87.3471127,196
NS,Norfolk Southern Railway Company,2018,129610,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=NS12961020180525,18,5,,,,,,NS,Norfolk Southern Railway Company,129610,18,5,,25,5/25/2018,5:30 PM,1,Derailment,0,0,0,0,DEARBORN,,,ELKHART,CD422.,18,IN,INDIANA,39,ELKHART,4,82,3,Dusk,1,Clear,2,Yard,2-LEAD,1,0,4,West,7,Yard/switching,Yes,BE26,0,Estimated,4,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,SOU,530154,1,No,,,0,,0,0,No,2,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,0,0,0,8056,0,13102,H306,"Shoving movement, absence of man on or at leading end of movement",H702,Switch improperly lined,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,1,31,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.67736,-85.978495,02UBE ASSISTING BE24 SETTING OUT THE 10TH H/C FROM CT02 TO CT07 WAS TO LINE THE CT01/02 - LADDER SWITCH TOWARDS CT07 INADVERTENTLY LINED THE 1-LEAD / 2-LEAD CROSS-OVER SWITCH FOR MOVEMENT TO 2-LEAD WHERE THE BE24 IMPACTED THE BE26 ON 2-LEAD RESULTINGG IN THE DERAILMENT OF DWC793650 & DTTX729585,Yard,1,1,1,3,NS129610201805,NS129610201805,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,,,,,,,,Class 1,SMT-3 - Norfolk Southern,NS,Norfolk Southern Railway Company,Norfolk Southern Railway Company,POINT (-85.978495 41.67736),Elkhart city,"53,801",18,20728,2394653,1820728,1600000US1820728,Elkhart,Elkhart city,25,C1,Y,G4110,A,71878111,2495562,41.6915435,-85.962248,182
WC,WISCONSIN CENTRAL LTD.,2016,883630,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=WC88363020160330,16,3,,,,,,WC,WISCONSIN CENTRAL LTD.,883630,16,3,,30,3/30/2016,3:00 PM,1,Derailment,0,0,0,0,MATTESON,,,GARY,46.4,18,IN,INDIANA,89,LAKE,4,52,2,Day,2,Cloudy,2,Yard,TRACK KN04,1,,4,West,7,Yard/switching,Yes,YKYS,7,Estimated,7,10200,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,CNIS,412065,8,No,,,0,,0,0,No,3,0,0,0,0,0,0,0,0,0,65,0,75,0,0,0,0,1,0,0,14221,100,14321,H704,Switch previously run through,H703,Switch not latched or locked,H704,Switch previously run through,1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.610419,-87.351403,"THE HUMP PULLBACK (YKYS01) BELT-PAK OPERATOR WAS IN THE PROCESS OF PULLING BACK A CAR CUT FROM KN04,THIS WAS THE FIRST CUT BEING PULLED AFTER A 4 HOUR HUMP WORK BLOCK. THE WELDING CREW HAD BEEN MAKING WELDS AROUND THE NEW CONNECTION SWITCH AND HAD LINED THE SWITCH REVERSE OF THE HUMP LEAD TO POSITION THE WELDING TRUCK. AFTER THE WORK WAS COMPLETED, THE LOCK WAS REMOVED BUT THE SWITCH WAS NOT LINED FOR HUMP MOVEMENT. THE YARDMASTER WAS ADVISED THAT THE WELDING CREW WAS CLEAR BUT DID NOT ASK NORWAS HE ADVISED THAT THE SWITCHES WERE BEING LINED NORMAL AND ALL DERAILS WERE DOWN. THE YARDMASTER VERIFIED THE HUMP ZONES VIA CAMERA BUT FAILED TO VERIFY THE NEW CONNECTION SWITCH AT BUCHANAN. WHEN THE BELT-PAK OPERATOR STARTED TO SHOVE HIS CUT OF CARS THE YARDMASTER NOTICED THAT CARS WERE COMING APART AND INSTRUCTED THE MOVEMENT TO STOP. CNIS 412065 DERAILED AS THE CUT WAS COMING TO A STOP.",Yard,1,No,No,1,WC883630201603,WC883630201603,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.351403 41.610419),Gary city,"67,972",18,27000,2394863,1827000,1600000US1827000,Gary,Gary city,25,C1,N,G4110,A,129322611,1893789,41.5907404,-87.3471127,196
